,File Size,Month,Date,Time,File Name,Recording Status,Energy in first 5 secs
790,488,Jul,11,06:11,20220711_131145.WAV,very small but no data,0.0
791,488,Jul,11,06:11,20220711_131146.WAV,very small but no data,0.0
792,488,Jul,11,06:11,20220711_131147.WAV,very small but no data,0.0
793,488,Jul,11,06:11,20220711_131148.WAV,very small but no data,0.0
794,488,Jul,11,06:11,20220711_131149.WAV,very small but no data,0.0
795,488,Jul,11,06:11,20220711_131150.WAV,very small but no data,0.0
796,488,Jul,11,06:11,20220711_131151.WAV,very small but no data,0.0
797,488,Jul,11,06:11,20220711_131152.WAV,very small but no data,0.0
798,488,Jul,11,06:11,20220711_131153.WAV,very small but no data,0.0
799,488,Jul,11,06:11,20220711_131154.WAV,very small but no data,0.0
800,488,Jul,11,06:11,20220711_131155.WAV,very small but no data,0.0
801,488,Jul,11,06:11,20220711_131156.WAV,very small but no data,0.0
802,488,Jul,11,06:11,20220711_131157.WAV,very small but no data,0.0
803,488,Jul,11,06:11,20220711_131158.WAV,very small but no data,0.0
804,488,Jul,11,06:11,20220711_131159.WAV,very small but no data,0.0
805,488,Jul,11,06:11,20220711_131200.WAV,very small but no data,0.0
806,488,Jul,11,06:12,20220711_131201.WAV,very small but no data,0.0
807,488,Jul,11,06:12,20220711_131202.WAV,very small but no data,0.0
808,488,Jul,11,06:12,20220711_131203.WAV,very small but no data,0.0
809,488,Jul,11,06:12,20220711_131204.WAV,very small but no data,0.0
810,488,Jul,11,06:12,20220711_131205.WAV,very small but no data,0.0
811,488,Jul,11,06:12,20220711_131206.WAV,very small but no data,0.0
812,488,Jul,11,06:12,20220711_131207.WAV,very small but no data,0.0
813,488,Jul,11,06:12,20220711_131208.WAV,very small but no data,0.0
814,488,Jul,11,06:12,20220711_131209.WAV,very small but no data,0.0
815,488,Jul,11,06:12,20220711_131210.WAV,very small but no data,0.0
816,488,Jul,11,06:12,20220711_131211.WAV,very small but no data,0.0
817,488,Jul,11,06:12,20220711_131212.WAV,very small but no data,0.0
818,488,Jul,11,06:12,20220711_131213.WAV,very small but no data,0.0
819,488,Jul,11,06:12,20220711_131214.WAV,very small but no data,0.0
820,488,Jul,11,06:12,20220711_131215.WAV,very small but no data,0.0
821,488,Jul,11,06:12,20220711_131216.WAV,very small but no data,0.0
822,488,Jul,11,06:12,20220711_131217.WAV,very small but no data,0.0
823,488,Jul,11,06:12,20220711_131218.WAV,very small but no data,0.0
824,488,Jul,11,06:12,20220711_131219.WAV,very small but no data,0.0
825,488,Jul,11,06:12,20220711_131220.WAV,very small but no data,0.0
826,488,Jul,11,06:12,20220711_131221.WAV,very small but no data,0.0
827,488,Jul,11,06:12,20220711_131222.WAV,very small but no data,0.0
828,488,Jul,11,06:12,20220711_131223.WAV,very small but no data,0.0
829,488,Jul,11,06:12,20220711_131224.WAV,very small but no data,0.0
830,488,Jul,11,06:12,20220711_131225.WAV,very small but no data,0.0
831,488,Jul,11,06:12,20220711_131226.WAV,very small but no data,0.0
832,488,Jul,11,06:12,20220711_131227.WAV,very small but no data,0.0
833,488,Jul,11,06:12,20220711_131228.WAV,very small but no data,0.0
834,488,Jul,11,06:12,20220711_131229.WAV,very small but no data,0.0
835,488,Jul,11,06:12,20220711_131230.WAV,very small but no data,0.0
836,488,Jul,11,06:12,20220711_131231.WAV,very small but no data,0.0
837,488,Jul,11,06:12,20220711_131232.WAV,very small but no data,0.0
838,488,Jul,11,06:12,20220711_131233.WAV,very small but no data,0.0
839,488,Jul,11,06:12,20220711_131234.WAV,very small but no data,0.0
840,488,Jul,11,06:12,20220711_131235.WAV,very small but no data,0.0
841,488,Jul,11,06:12,20220711_131236.WAV,very small but no data,0.0
842,488,Jul,11,06:12,20220711_131237.WAV,very small but no data,0.0
843,488,Jul,11,06:12,20220711_131238.WAV,very small but no data,0.0
844,488,Jul,11,06:12,20220711_131239.WAV,very small but no data,0.0
845,488,Jul,11,06:12,20220711_131240.WAV,very small but no data,0.0
846,488,Jul,11,06:12,20220711_131241.WAV,very small but no data,0.0
847,488,Jul,11,06:12,20220711_131242.WAV,very small but no data,0.0
848,488,Jul,11,06:12,20220711_131243.WAV,very small but no data,0.0
849,488,Jul,11,06:12,20220711_131244.WAV,very small but no data,0.0
850,488,Jul,11,06:12,20220711_131245.WAV,very small but no data,0.0
851,488,Jul,11,06:12,20220711_131246.WAV,very small but no data,0.0
852,488,Jul,11,06:12,20220711_131247.WAV,very small but no data,0.0
853,488,Jul,11,06:12,20220711_131248.WAV,very small but no data,0.0
854,488,Jul,11,06:12,20220711_131249.WAV,very small but no data,0.0
855,488,Jul,11,06:12,20220711_131250.WAV,very small but no data,0.0
856,488,Jul,11,06:12,20220711_131251.WAV,very small but no data,0.0
857,488,Jul,11,06:12,20220711_131252.WAV,very small but no data,0.0
858,488,Jul,11,06:12,20220711_131253.WAV,very small but no data,0.0
859,488,Jul,11,06:12,20220711_131254.WAV,very small but no data,0.0
860,488,Jul,11,06:12,20220711_131255.WAV,very small but no data,0.0
861,488,Jul,11,06:12,20220711_131256.WAV,very small but no data,0.0
862,488,Jul,11,06:12,20220711_131257.WAV,very small but no data,0.0
863,488,Jul,11,06:12,20220711_131258.WAV,very small but no data,0.0
864,488,Jul,11,06:12,20220711_131259.WAV,very small but no data,0.0
865,488,Jul,11,06:12,20220711_131300.WAV,very small but no data,0.0
866,488,Jul,11,06:13,20220711_131301.WAV,very small but no data,0.0
867,488,Jul,11,06:13,20220711_131302.WAV,very small but no data,0.0
868,488,Jul,11,06:13,20220711_131303.WAV,very small but no data,0.0
869,488,Jul,11,06:13,20220711_131304.WAV,very small but no data,0.0
870,488,Jul,11,06:13,20220711_131305.WAV,very small but no data,0.0
871,488,Jul,11,06:13,20220711_131306.WAV,very small but no data,0.0
872,488,Jul,11,06:13,20220711_131307.WAV,very small but no data,0.0
873,488,Jul,11,06:13,20220711_131308.WAV,very small but no data,0.0
874,488,Jul,11,06:13,20220711_131309.WAV,very small but no data,0.0
875,488,Jul,11,06:13,20220711_131310.WAV,very small but no data,0.0
876,488,Jul,11,06:13,20220711_131311.WAV,very small but no data,0.0
877,488,Jul,11,06:13,20220711_131312.WAV,very small but no data,0.0
878,488,Jul,11,06:13,20220711_131313.WAV,very small but no data,0.0
879,488,Jul,11,06:13,20220711_131314.WAV,very small but no data,0.0
880,488,Jul,11,06:13,20220711_131315.WAV,very small but no data,0.0
881,488,Jul,11,06:13,20220711_131316.WAV,very small but no data,0.0
882,488,Jul,11,06:13,20220711_131317.WAV,very small but no data,0.0
883,488,Jul,11,06:13,20220711_131318.WAV,very small but no data,0.0
884,488,Jul,11,06:13,20220711_131319.WAV,very small but no data,0.0
885,488,Jul,11,06:13,20220711_131320.WAV,very small but no data,0.0
886,488,Jul,11,06:13,20220711_131321.WAV,very small but no data,0.0
887,488,Jul,11,06:13,20220711_131322.WAV,very small but no data,0.0
888,488,Jul,11,06:13,20220711_131323.WAV,very small but no data,0.0
889,488,Jul,11,06:13,20220711_131324.WAV,very small but no data,0.0
890,488,Jul,11,06:13,20220711_131325.WAV,very small but no data,0.0
891,488,Jul,11,06:13,20220711_131326.WAV,very small but no data,0.0
892,488,Jul,11,06:13,20220711_131327.WAV,very small but no data,0.0
893,488,Jul,11,06:13,20220711_131328.WAV,very small but no data,0.0
894,488,Jul,11,06:13,20220711_131329.WAV,very small but no data,0.0
895,488,Jul,11,06:13,20220711_131330.WAV,very small but no data,0.0
896,488,Jul,11,06:13,20220711_131331.WAV,very small but no data,0.0
897,488,Jul,11,06:13,20220711_131332.WAV,very small but no data,0.0
898,488,Jul,11,06:13,20220711_131333.WAV,very small but no data,0.0
899,488,Jul,11,06:13,20220711_131334.WAV,very small but no data,0.0
900,488,Jul,11,06:13,20220711_131335.WAV,very small but no data,0.0
901,488,Jul,11,06:13,20220711_131336.WAV,very small but no data,0.0
902,488,Jul,11,06:13,20220711_131337.WAV,very small but no data,0.0
903,488,Jul,11,06:13,20220711_131338.WAV,very small but no data,0.0
904,488,Jul,11,06:13,20220711_131339.WAV,very small but no data,0.0
905,488,Jul,11,06:13,20220711_131340.WAV,very small but no data,0.0
906,488,Jul,11,06:13,20220711_131341.WAV,very small but no data,0.0
907,488,Jul,11,06:13,20220711_131342.WAV,very small but no data,0.0
908,488,Jul,11,06:13,20220711_131343.WAV,very small but no data,0.0
909,488,Jul,11,06:13,20220711_131344.WAV,very small but no data,0.0
910,488,Jul,11,06:13,20220711_131345.WAV,very small but no data,0.0
911,488,Jul,11,06:13,20220711_131346.WAV,very small but no data,0.0
912,488,Jul,11,06:13,20220711_131347.WAV,very small but no data,0.0
913,488,Jul,11,06:13,20220711_131348.WAV,very small but no data,0.0
914,488,Jul,11,06:13,20220711_131349.WAV,very small but no data,0.0
915,488,Jul,11,06:13,20220711_131350.WAV,very small but no data,0.0
916,488,Jul,11,06:13,20220711_131351.WAV,very small but no data,0.0
917,488,Jul,11,06:13,20220711_131352.WAV,very small but no data,0.0
918,488,Jul,11,06:13,20220711_131353.WAV,very small but no data,0.0
919,488,Jul,11,06:13,20220711_131354.WAV,very small but no data,0.0
920,488,Jul,11,06:13,20220711_131355.WAV,very small but no data,0.0
921,488,Jul,11,06:13,20220711_131356.WAV,very small but no data,0.0
922,488,Jul,11,06:13,20220711_131357.WAV,very small but no data,0.0
923,488,Jul,11,06:13,20220711_131358.WAV,very small but no data,0.0
924,488,Jul,11,06:13,20220711_131359.WAV,very small but no data,0.0
925,488,Jul,11,06:13,20220711_131400.WAV,very small but no data,0.0
926,488,Jul,11,06:14,20220711_131401.WAV,very small but no data,0.0
927,488,Jul,11,06:14,20220711_131402.WAV,very small but no data,0.0
928,488,Jul,11,06:14,20220711_131403.WAV,very small but no data,0.0
929,488,Jul,11,06:14,20220711_131404.WAV,very small but no data,0.0
930,488,Jul,11,06:14,20220711_131405.WAV,very small but no data,0.0
931,488,Jul,11,06:14,20220711_131406.WAV,very small but no data,0.0
932,488,Jul,11,06:14,20220711_131407.WAV,very small but no data,0.0
933,488,Jul,11,06:14,20220711_131408.WAV,very small but no data,0.0
934,488,Jul,11,06:14,20220711_131409.WAV,very small but no data,0.0
935,488,Jul,11,06:14,20220711_131410.WAV,very small but no data,0.0
936,488,Jul,11,06:14,20220711_131411.WAV,very small but no data,0.0
937,488,Jul,11,06:14,20220711_131412.WAV,very small but no data,0.0
938,488,Jul,11,06:14,20220711_131413.WAV,very small but no data,0.0
939,488,Jul,11,06:14,20220711_131414.WAV,very small but no data,0.0
940,488,Jul,11,06:14,20220711_131415.WAV,very small but no data,0.0
941,488,Jul,11,06:14,20220711_131416.WAV,very small but no data,0.0
942,488,Jul,11,06:14,20220711_131417.WAV,very small but no data,0.0
943,488,Jul,11,06:14,20220711_131418.WAV,very small but no data,0.0
944,488,Jul,11,06:14,20220711_131419.WAV,very small but no data,0.0
945,488,Jul,11,06:14,20220711_131420.WAV,very small but no data,0.0
946,488,Jul,11,06:14,20220711_131421.WAV,very small but no data,0.0
947,488,Jul,11,06:14,20220711_131422.WAV,very small but no data,0.0
948,488,Jul,11,06:14,20220711_131423.WAV,very small but no data,0.0
949,488,Jul,11,06:14,20220711_131424.WAV,very small but no data,0.0
950,488,Jul,11,06:14,20220711_131425.WAV,very small but no data,0.0
951,488,Jul,11,06:14,20220711_131426.WAV,very small but no data,0.0
952,488,Jul,11,06:14,20220711_131427.WAV,very small but no data,0.0
953,488,Jul,11,06:14,20220711_131428.WAV,very small but no data,0.0
954,488,Jul,11,06:14,20220711_131429.WAV,very small but no data,0.0
955,488,Jul,11,06:14,20220711_131430.WAV,very small but no data,0.0
956,488,Jul,11,06:14,20220711_131431.WAV,very small but no data,0.0
957,488,Jul,11,06:14,20220711_131432.WAV,very small but no data,0.0
958,488,Jul,11,06:14,20220711_131433.WAV,very small but no data,0.0
959,488,Jul,11,06:14,20220711_131434.WAV,very small but no data,0.0
960,488,Jul,11,06:14,20220711_131435.WAV,very small but no data,0.0
961,488,Jul,11,06:14,20220711_131436.WAV,very small but no data,0.0
962,488,Jul,11,06:14,20220711_131437.WAV,very small but no data,0.0
963,488,Jul,11,06:14,20220711_131438.WAV,very small but no data,0.0
964,488,Jul,11,06:14,20220711_131439.WAV,very small but no data,0.0
965,488,Jul,11,06:14,20220711_131440.WAV,very small but no data,0.0
966,488,Jul,11,06:14,20220711_131441.WAV,very small but no data,0.0
967,488,Jul,11,06:14,20220711_131442.WAV,very small but no data,0.0
968,488,Jul,11,06:14,20220711_131443.WAV,very small but no data,0.0
969,488,Jul,11,06:14,20220711_131444.WAV,very small but no data,0.0
970,488,Jul,11,06:14,20220711_131445.WAV,very small but no data,0.0
971,488,Jul,11,06:14,20220711_131446.WAV,very small but no data,0.0
972,488,Jul,11,06:14,20220711_131447.WAV,very small but no data,0.0
973,488,Jul,11,06:14,20220711_131448.WAV,very small but no data,0.0
974,488,Jul,11,06:14,20220711_131449.WAV,very small but no data,0.0
975,488,Jul,11,06:14,20220711_131450.WAV,very small but no data,0.0
976,488,Jul,11,06:14,20220711_131451.WAV,very small but no data,0.0
977,488,Jul,11,06:14,20220711_131452.WAV,very small but no data,0.0
978,488,Jul,11,06:14,20220711_131453.WAV,very small but no data,0.0
979,488,Jul,11,06:14,20220711_131454.WAV,very small but no data,0.0
980,488,Jul,11,06:14,20220711_131455.WAV,very small but no data,0.0
981,488,Jul,11,06:14,20220711_131456.WAV,very small but no data,0.0
982,488,Jul,11,06:14,20220711_131457.WAV,very small but no data,0.0
983,488,Jul,11,06:14,20220711_131458.WAV,very small but no data,0.0
984,488,Jul,11,06:14,20220711_131459.WAV,very small but no data,0.0
985,488,Jul,11,06:14,20220711_131500.WAV,very small but no data,0.0
986,488,Jul,11,06:15,20220711_131501.WAV,very small but no data,0.0
987,488,Jul,11,06:15,20220711_131502.WAV,very small but no data,0.0
988,488,Jul,11,06:15,20220711_131503.WAV,very small but no data,0.0
989,488,Jul,11,06:15,20220711_131504.WAV,very small but no data,0.0
990,488,Jul,11,06:15,20220711_131505.WAV,very small but no data,0.0
991,488,Jul,11,06:15,20220711_131506.WAV,very small but no data,0.0
992,488,Jul,11,06:15,20220711_131507.WAV,very small but no data,0.0
993,488,Jul,11,06:15,20220711_131508.WAV,very small but no data,0.0
994,488,Jul,11,06:15,20220711_131509.WAV,very small but no data,0.0
995,488,Jul,11,06:15,20220711_131510.WAV,very small but no data,0.0
996,488,Jul,11,06:15,20220711_131511.WAV,very small but no data,0.0
997,488,Jul,11,06:15,20220711_131512.WAV,very small but no data,0.0
998,488,Jul,11,06:15,20220711_131513.WAV,very small but no data,0.0
999,488,Jul,11,06:15,20220711_131514.WAV,very small but no data,0.0
1000,488,Jul,11,06:15,20220711_131515.WAV,very small but no data,0.0
1001,488,Jul,11,06:15,20220711_131516.WAV,very small but no data,0.0
1002,488,Jul,11,06:15,20220711_131517.WAV,very small but no data,0.0
1003,488,Jul,11,06:15,20220711_131518.WAV,very small but no data,0.0
1004,488,Jul,11,06:15,20220711_131519.WAV,very small but no data,0.0
1005,488,Jul,11,06:15,20220711_131520.WAV,very small but no data,0.0
1006,488,Jul,11,06:15,20220711_131521.WAV,very small but no data,0.0
1007,488,Jul,11,06:15,20220711_131522.WAV,very small but no data,0.0
1008,488,Jul,11,06:15,20220711_131523.WAV,very small but no data,0.0
1009,488,Jul,11,06:15,20220711_131524.WAV,very small but no data,0.0
1010,488,Jul,11,06:15,20220711_131525.WAV,very small but no data,0.0
1011,488,Jul,11,06:15,20220711_131526.WAV,very small but no data,0.0
1012,488,Jul,11,06:15,20220711_131527.WAV,very small but no data,0.0
1013,488,Jul,11,06:15,20220711_131528.WAV,very small but no data,0.0
1014,413M,Jul,11,06:29,20220711_131529.WAV,full but no data,9.926506996154785
1015,856M,Jul,11,06:59,20220711_133000.WAV,full but no data,10.09510612487793
1016,856M,Jul,11,07:29,20220711_140000.WAV,full but no data,10.134331703186035
1017,856M,Jul,11,07:59,20220711_143000.WAV,full but no data,10.07812213897705
1018,856M,Jul,11,08:29,20220711_150000.WAV,full but no data,10.218265533447266
1019,856M,Jul,11,08:59,20220711_153000.WAV,full but no data,10.643467903137207
1020,488,Jul,11,08:59,20220711_160000.WAV,very small but no data,0.0
1021,488,Jul,11,09:00,20220711_160001.WAV,very small but no data,0.0
1022,488,Jul,11,09:00,20220711_160002.WAV,very small but no data,0.0
1023,488,Jul,11,09:00,20220711_160003.WAV,very small but no data,0.0
1024,488,Jul,11,09:00,20220711_160004.WAV,very small but no data,0.0
1025,488,Jul,11,09:00,20220711_160005.WAV,very small but no data,0.0
1026,488,Jul,11,09:00,20220711_160006.WAV,very small but no data,0.0
1027,488,Jul,11,09:00,20220711_160007.WAV,very small but no data,0.0
1028,488,Jul,11,09:00,20220711_160008.WAV,very small but no data,0.0
1029,488,Jul,11,09:00,20220711_160009.WAV,very small but no data,0.0
1030,488,Jul,11,09:00,20220711_160010.WAV,very small but no data,0.0
1031,488,Jul,11,09:00,20220711_160011.WAV,very small but no data,0.0
1032,488,Jul,11,09:00,20220711_160012.WAV,very small but no data,0.0
1033,488,Jul,11,09:00,20220711_160013.WAV,very small but no data,0.0
1034,488,Jul,11,09:00,20220711_160014.WAV,very small but no data,0.0
1035,488,Jul,11,09:00,20220711_160015.WAV,very small but no data,0.0
1036,488,Jul,11,09:00,20220711_160016.WAV,very small but no data,0.0
1037,488,Jul,11,09:00,20220711_160017.WAV,very small but no data,0.0
1038,488,Jul,11,09:00,20220711_160018.WAV,very small but no data,0.0
1039,488,Jul,11,09:00,20220711_160019.WAV,very small but no data,0.0
1040,488,Jul,11,09:00,20220711_160020.WAV,very small but no data,0.0
1041,488,Jul,11,09:00,20220711_160021.WAV,very small but no data,0.0
1042,488,Jul,11,09:00,20220711_160022.WAV,very small but no data,0.0
1043,488,Jul,11,09:00,20220711_160023.WAV,very small but no data,0.0
1044,488,Jul,11,09:00,20220711_160024.WAV,very small but no data,0.0
1045,488,Jul,11,09:00,20220711_160025.WAV,very small but no data,0.0
1046,488,Jul,11,09:00,20220711_160026.WAV,very small but no data,0.0
1047,488,Jul,11,09:00,20220711_160027.WAV,very small but no data,0.0
1048,488,Jul,11,09:00,20220711_160028.WAV,very small but no data,0.0
1049,488,Jul,11,09:00,20220711_160029.WAV,very small but no data,0.0
1050,488,Jul,11,09:00,20220711_160030.WAV,very small but no data,0.0
1051,488,Jul,11,09:00,20220711_160031.WAV,very small but no data,0.0
1052,488,Jul,11,09:00,20220711_160032.WAV,very small but no data,0.0
1053,488,Jul,11,09:00,20220711_160033.WAV,very small but no data,0.0
1054,488,Jul,11,09:00,20220711_160034.WAV,very small but no data,0.0
1055,488,Jul,11,09:00,20220711_160035.WAV,very small but no data,0.0
1056,488,Jul,11,09:00,20220711_160036.WAV,very small but no data,0.0
1057,488,Jul,11,09:00,20220711_160037.WAV,very small but no data,0.0
1058,488,Jul,11,09:00,20220711_160038.WAV,very small but no data,0.0
1059,488,Jul,11,09:00,20220711_160039.WAV,very small but no data,0.0
1060,488,Jul,11,09:00,20220711_160040.WAV,very small but no data,0.0
1061,488,Jul,11,09:00,20220711_160041.WAV,very small but no data,0.0
1062,488,Jul,11,09:00,20220711_160042.WAV,very small but no data,0.0
1063,488,Jul,11,09:00,20220711_160043.WAV,very small but no data,0.0
1064,488,Jul,11,09:00,20220711_160044.WAV,very small but no data,0.0
1065,488,Jul,11,09:00,20220711_160045.WAV,very small but no data,0.0
1066,488,Jul,11,09:00,20220711_160046.WAV,very small but no data,0.0
1067,488,Jul,11,09:00,20220711_160047.WAV,very small but no data,0.0
1068,488,Jul,11,09:00,20220711_160048.WAV,very small but no data,0.0
1069,488,Jul,11,09:00,20220711_160049.WAV,very small but no data,0.0
1070,488,Jul,11,09:00,20220711_160050.WAV,very small but no data,0.0
1071,488,Jul,11,09:00,20220711_160051.WAV,very small but no data,0.0
1072,488,Jul,11,09:00,20220711_160052.WAV,very small but no data,0.0
1073,488,Jul,11,09:00,20220711_160053.WAV,very small but no data,0.0
1074,488,Jul,11,09:00,20220711_160054.WAV,very small but no data,0.0
1075,488,Jul,11,09:00,20220711_160055.WAV,very small but no data,0.0
1076,488,Jul,11,09:00,20220711_160056.WAV,very small but no data,0.0
1077,488,Jul,11,09:00,20220711_160057.WAV,very small but no data,0.0
1078,488,Jul,11,09:00,20220711_160058.WAV,very small but no data,0.0
1079,488,Jul,11,09:00,20220711_160059.WAV,very small but no data,0.0
1080,488,Jul,11,09:00,20220711_160100.WAV,very small but no data,0.0
1081,488,Jul,11,09:01,20220711_160101.WAV,very small but no data,0.0
1082,488,Jul,11,09:01,20220711_160102.WAV,very small but no data,0.0
1083,488,Jul,11,09:01,20220711_160103.WAV,very small but no data,0.0
1084,488,Jul,11,09:01,20220711_160104.WAV,very small but no data,0.0
1085,488,Jul,11,09:01,20220711_160105.WAV,very small but no data,0.0
1086,488,Jul,11,09:01,20220711_160106.WAV,very small but no data,0.0
1087,488,Jul,11,09:01,20220711_160107.WAV,very small but no data,0.0
1088,488,Jul,11,09:01,20220711_160108.WAV,very small but no data,0.0
1089,488,Jul,11,09:01,20220711_160109.WAV,very small but no data,0.0
1090,488,Jul,11,09:01,20220711_160110.WAV,very small but no data,0.0
1091,488,Jul,11,09:01,20220711_160111.WAV,very small but no data,0.0
1092,488,Jul,11,09:01,20220711_160112.WAV,very small but no data,0.0
1093,488,Jul,11,09:01,20220711_160113.WAV,very small but no data,0.0
1094,488,Jul,11,09:01,20220711_160114.WAV,very small but no data,0.0
1095,488,Jul,11,09:01,20220711_160115.WAV,very small but no data,0.0
1096,488,Jul,11,09:01,20220711_160116.WAV,very small but no data,0.0
1097,488,Jul,11,09:01,20220711_160117.WAV,very small but no data,0.0
1098,488,Jul,11,09:01,20220711_160118.WAV,very small but no data,0.0
1099,488,Jul,11,09:01,20220711_160119.WAV,very small but no data,0.0
1100,488,Jul,11,09:01,20220711_160120.WAV,very small but no data,0.0
1101,488,Jul,11,09:01,20220711_160121.WAV,very small but no data,0.0
1102,488,Jul,11,09:01,20220711_160122.WAV,very small but no data,0.0
1103,488,Jul,11,09:01,20220711_160123.WAV,very small but no data,0.0
1104,488,Jul,11,09:01,20220711_160124.WAV,very small but no data,0.0
1105,488,Jul,11,09:01,20220711_160125.WAV,very small but no data,0.0
1106,488,Jul,11,09:01,20220711_160126.WAV,very small but no data,0.0
1107,488,Jul,11,09:01,20220711_160127.WAV,very small but no data,0.0
1108,488,Jul,11,09:01,20220711_160128.WAV,very small but no data,0.0
1109,488,Jul,11,09:01,20220711_160129.WAV,very small but no data,0.0
1110,488,Jul,11,09:01,20220711_160130.WAV,very small but no data,0.0
1111,488,Jul,11,09:01,20220711_160131.WAV,very small but no data,0.0
1112,488,Jul,11,09:01,20220711_160132.WAV,very small but no data,0.0
1113,488,Jul,11,09:01,20220711_160133.WAV,very small but no data,0.0
1114,488,Jul,11,09:01,20220711_160134.WAV,very small but no data,0.0
1115,488,Jul,11,09:01,20220711_160135.WAV,very small but no data,0.0
1116,488,Jul,11,09:01,20220711_160136.WAV,very small but no data,0.0
1117,488,Jul,11,09:01,20220711_160137.WAV,very small but no data,0.0
1118,488,Jul,11,09:01,20220711_160138.WAV,very small but no data,0.0
1119,488,Jul,11,09:01,20220711_160139.WAV,very small but no data,0.0
1120,488,Jul,11,09:01,20220711_160140.WAV,very small but no data,0.0
1121,488,Jul,11,09:01,20220711_160141.WAV,very small but no data,0.0
1122,488,Jul,11,09:01,20220711_160142.WAV,very small but no data,0.0
1123,488,Jul,11,09:01,20220711_160143.WAV,very small but no data,0.0
1124,488,Jul,11,09:01,20220711_160144.WAV,very small but no data,0.0
1125,488,Jul,11,09:01,20220711_160145.WAV,very small but no data,0.0
1126,488,Jul,11,09:01,20220711_160146.WAV,very small but no data,0.0
1127,488,Jul,11,09:01,20220711_160147.WAV,very small but no data,0.0
1128,488,Jul,11,09:01,20220711_160148.WAV,very small but no data,0.0
1129,488,Jul,11,09:01,20220711_160149.WAV,very small but no data,0.0
1130,488,Jul,11,09:01,20220711_160150.WAV,very small but no data,0.0
1131,488,Jul,11,09:01,20220711_160151.WAV,very small but no data,0.0
1132,488,Jul,11,09:01,20220711_160152.WAV,very small but no data,0.0
1133,488,Jul,11,09:01,20220711_160153.WAV,very small but no data,0.0
1134,488,Jul,11,09:01,20220711_160154.WAV,very small but no data,0.0
1135,488,Jul,11,09:01,20220711_160155.WAV,very small but no data,0.0
1136,488,Jul,11,09:01,20220711_160156.WAV,very small but no data,0.0
1137,488,Jul,11,09:01,20220711_160157.WAV,very small but no data,0.0
1138,488,Jul,11,09:01,20220711_160158.WAV,very small but no data,0.0
1139,488,Jul,11,09:01,20220711_160159.WAV,very small but no data,0.0
1140,488,Jul,11,09:01,20220711_160200.WAV,very small but no data,0.0
1141,488,Jul,11,09:02,20220711_160201.WAV,very small but no data,0.0
1142,488,Jul,11,09:02,20220711_160202.WAV,very small but no data,0.0
1143,488,Jul,11,09:02,20220711_160203.WAV,very small but no data,0.0
1144,488,Jul,11,09:02,20220711_160204.WAV,very small but no data,0.0
1145,488,Jul,11,09:02,20220711_160205.WAV,very small but no data,0.0
1146,488,Jul,11,09:02,20220711_160206.WAV,very small but no data,0.0
1147,488,Jul,11,09:02,20220711_160207.WAV,very small but no data,0.0
1148,488,Jul,11,09:02,20220711_160208.WAV,very small but no data,0.0
1149,488,Jul,11,09:02,20220711_160209.WAV,very small but no data,0.0
1150,488,Jul,11,09:02,20220711_160210.WAV,very small but no data,0.0
1151,488,Jul,11,09:02,20220711_160211.WAV,very small but no data,0.0
1152,488,Jul,11,09:02,20220711_160212.WAV,very small but no data,0.0
1153,488,Jul,11,09:02,20220711_160213.WAV,very small but no data,0.0
1154,488,Jul,11,09:02,20220711_160214.WAV,very small but no data,0.0
1155,488,Jul,11,09:02,20220711_160215.WAV,very small but no data,0.0
1156,488,Jul,11,09:02,20220711_160216.WAV,very small but no data,0.0
1157,488,Jul,11,09:02,20220711_160217.WAV,very small but no data,0.0
1158,488,Jul,11,09:02,20220711_160218.WAV,very small but no data,0.0
1159,488,Jul,11,09:02,20220711_160219.WAV,very small but no data,0.0
1160,488,Jul,11,09:02,20220711_160220.WAV,very small but no data,0.0
1161,488,Jul,11,09:02,20220711_160221.WAV,very small but no data,0.0
1162,488,Jul,11,09:02,20220711_160222.WAV,very small but no data,0.0
1163,488,Jul,11,09:02,20220711_160223.WAV,very small but no data,0.0
1164,488,Jul,11,09:02,20220711_160224.WAV,very small but no data,0.0
1165,488,Jul,11,09:02,20220711_160225.WAV,very small but no data,0.0
1166,488,Jul,11,09:02,20220711_160226.WAV,very small but no data,0.0
1167,488,Jul,11,09:02,20220711_160227.WAV,very small but no data,0.0
1168,488,Jul,11,09:02,20220711_160228.WAV,very small but no data,0.0
1169,488,Jul,11,09:02,20220711_160229.WAV,very small but no data,0.0
1170,488,Jul,11,09:02,20220711_160230.WAV,very small but no data,0.0
1171,488,Jul,11,09:02,20220711_160231.WAV,very small but no data,0.0
1172,488,Jul,11,09:02,20220711_160232.WAV,very small but no data,0.0
1173,488,Jul,11,09:02,20220711_160233.WAV,very small but no data,0.0
1174,488,Jul,11,09:02,20220711_160234.WAV,very small but no data,0.0
1175,488,Jul,11,09:02,20220711_160235.WAV,very small but no data,0.0
1176,488,Jul,11,09:02,20220711_160236.WAV,very small but no data,0.0
1177,488,Jul,11,09:02,20220711_160237.WAV,very small but no data,0.0
1178,488,Jul,11,09:02,20220711_160238.WAV,very small but no data,0.0
1179,488,Jul,11,09:02,20220711_160239.WAV,very small but no data,0.0
1180,488,Jul,11,09:02,20220711_160240.WAV,very small but no data,0.0
1181,488,Jul,11,09:02,20220711_160241.WAV,very small but no data,0.0
1182,488,Jul,11,09:02,20220711_160242.WAV,very small but no data,0.0
