,File Size,Month,Date,Time,File Name,Recording Status
1472,488,Jul,11,9:07,20220711_160732.WAV,empty
1473,488,Jul,11,9:07,20220711_160733.WAV,empty
1474,488,Jul,11,9:07,20220711_160734.WAV,empty
1475,488,Jul,11,9:07,20220711_160735.WAV,empty
1476,488,Jul,11,9:07,20220711_160736.WAV,empty
1477,488,Jul,11,9:07,20220711_160737.WAV,empty
1478,488,Jul,11,9:07,20220711_160738.WAV,empty
1479,488,Jul,11,9:07,20220711_160739.WAV,empty
1480,488,Jul,11,9:07,20220711_160740.WAV,empty
1481,488,Jul,11,9:07,20220711_160741.WAV,empty
1482,488,Jul,11,9:07,20220711_160742.WAV,empty
1483,488,Jul,11,9:07,20220711_160743.WAV,empty
1484,488,Jul,11,9:07,20220711_160744.WAV,empty
1485,488,Jul,11,9:07,20220711_160745.WAV,empty
1486,488,Jul,11,9:07,20220711_160746.WAV,empty
1487,488,Jul,11,9:07,20220711_160747.WAV,empty
1488,488,Jul,11,9:07,20220711_160748.WAV,empty
1489,488,Jul,11,9:07,20220711_160749.WAV,empty
1490,488,Jul,11,9:07,20220711_160750.WAV,empty
1491,488,Jul,11,9:07,20220711_160751.WAV,empty
1492,488,Jul,11,9:07,20220711_160752.WAV,empty
1493,488,Jul,11,9:07,20220711_160753.WAV,empty
1494,488,Jul,11,9:07,20220711_160754.WAV,empty
1495,488,Jul,11,9:07,20220711_160755.WAV,empty
1496,488,Jul,11,9:07,20220711_160756.WAV,empty
1497,488,Jul,11,9:07,20220711_160757.WAV,empty
1498,488,Jul,11,9:07,20220711_160758.WAV,empty
1499,488,Jul,11,9:07,20220711_160759.WAV,empty
1500,488,Jul,11,9:07,20220711_160800.WAV,empty
1501,488,Jul,11,9:08,20220711_160801.WAV,empty
1502,488,Jul,11,9:08,20220711_160802.WAV,empty
1503,488,Jul,11,9:08,20220711_160803.WAV,empty
1504,488,Jul,11,9:08,20220711_160804.WAV,empty
1505,488,Jul,11,9:08,20220711_160805.WAV,empty
1506,488,Jul,11,9:08,20220711_160806.WAV,empty
1507,488,Jul,11,9:08,20220711_160807.WAV,empty
1508,488,Jul,11,9:08,20220711_160808.WAV,empty
1509,488,Jul,11,9:08,20220711_160809.WAV,empty
1510,488,Jul,11,9:08,20220711_160810.WAV,empty
1511,488,Jul,11,9:08,20220711_160811.WAV,empty
1512,488,Jul,11,9:08,20220711_160812.WAV,empty
1513,488,Jul,11,9:08,20220711_160813.WAV,empty
1514,488,Jul,11,9:08,20220711_160814.WAV,empty
1515,488,Jul,11,9:08,20220711_160815.WAV,empty
1516,488,Jul,11,9:08,20220711_160816.WAV,empty
1517,488,Jul,11,9:08,20220711_160817.WAV,empty
1518,488,Jul,11,9:08,20220711_160818.WAV,empty
1519,488,Jul,11,9:08,20220711_160819.WAV,empty
1520,488,Jul,11,9:08,20220711_160820.WAV,empty
1521,488,Jul,11,9:08,20220711_160821.WAV,empty
1522,488,Jul,11,9:08,20220711_160822.WAV,empty
1523,488,Jul,11,9:08,20220711_160823.WAV,empty
1524,488,Jul,11,9:08,20220711_160824.WAV,empty
1525,488,Jul,11,9:08,20220711_160825.WAV,empty
1526,488,Jul,11,9:08,20220711_160826.WAV,empty
1527,488,Jul,11,9:08,20220711_160827.WAV,empty
1528,488,Jul,11,9:08,20220711_160828.WAV,empty
1529,488,Jul,11,9:08,20220711_160829.WAV,empty
1530,488,Jul,11,9:08,20220711_160830.WAV,empty
1531,488,Jul,11,9:08,20220711_160831.WAV,empty
1532,488,Jul,11,9:08,20220711_160832.WAV,empty
1533,488,Jul,11,9:08,20220711_160833.WAV,empty
1534,488,Jul,11,9:08,20220711_160834.WAV,empty
1535,488,Jul,11,9:08,20220711_160835.WAV,empty
1536,488,Jul,11,9:08,20220711_160836.WAV,empty
1537,488,Jul,11,9:08,20220711_160837.WAV,empty
1538,488,Jul,11,9:08,20220711_160838.WAV,empty
1539,488,Jul,11,9:08,20220711_160839.WAV,empty
1540,488,Jul,11,9:08,20220711_160840.WAV,empty
1541,488,Jul,11,9:08,20220711_160841.WAV,empty
1542,488,Jul,11,9:08,20220711_160842.WAV,empty
1543,488,Jul,11,9:08,20220711_160843.WAV,empty
1544,488,Jul,11,9:08,20220711_160844.WAV,empty
1545,488,Jul,11,9:08,20220711_160845.WAV,empty
1546,488,Jul,11,9:08,20220711_160846.WAV,empty
1547,488,Jul,11,9:08,20220711_160847.WAV,empty
1548,488,Jul,11,9:08,20220711_160848.WAV,empty
1549,488,Jul,11,9:08,20220711_160849.WAV,empty
1550,488,Jul,11,9:08,20220711_160850.WAV,empty
1551,488,Jul,11,9:08,20220711_160851.WAV,empty
1552,488,Jul,11,9:08,20220711_160852.WAV,empty
1553,488,Jul,11,9:08,20220711_160853.WAV,empty
1554,488,Jul,11,9:08,20220711_160854.WAV,empty
1555,488,Jul,11,9:08,20220711_160855.WAV,empty
1556,488,Jul,11,9:08,20220711_160856.WAV,empty
1557,488,Jul,11,9:08,20220711_160857.WAV,empty
1558,488,Jul,11,9:08,20220711_160858.WAV,empty
1559,488,Jul,11,9:08,20220711_160859.WAV,empty
1560,488,Jul,11,9:08,20220711_160900.WAV,empty
1561,488,Jul,11,9:09,20220711_160901.WAV,empty
1562,488,Jul,11,9:09,20220711_160902.WAV,empty
1563,488,Jul,11,9:09,20220711_160903.WAV,empty
1564,488,Jul,11,9:09,20220711_160904.WAV,empty
1565,488,Jul,11,9:09,20220711_160905.WAV,empty
1566,488,Jul,11,9:09,20220711_160906.WAV,empty
1567,488,Jul,11,9:09,20220711_160907.WAV,empty
1568,488,Jul,11,9:09,20220711_160908.WAV,empty
1569,488,Jul,11,9:09,20220711_160909.WAV,empty
1570,488,Jul,11,9:09,20220711_160910.WAV,empty
1571,488,Jul,11,9:09,20220711_160911.WAV,empty
1572,488,Jul,11,9:09,20220711_160912.WAV,empty
1573,488,Jul,11,9:09,20220711_160913.WAV,empty
1574,488,Jul,11,9:09,20220711_160914.WAV,empty
1575,488,Jul,11,9:09,20220711_160915.WAV,empty
1576,488,Jul,11,9:09,20220711_160916.WAV,empty
1577,488,Jul,11,9:09,20220711_160917.WAV,empty
1578,488,Jul,11,9:09,20220711_160918.WAV,empty
1579,488,Jul,11,9:09,20220711_160919.WAV,empty
1580,488,Jul,11,9:09,20220711_160920.WAV,empty
1581,488,Jul,11,9:09,20220711_160921.WAV,empty
1582,488,Jul,11,9:09,20220711_160922.WAV,empty
1583,488,Jul,11,9:09,20220711_160923.WAV,empty
1584,488,Jul,11,9:09,20220711_160924.WAV,empty
1585,488,Jul,11,9:09,20220711_160925.WAV,empty
1586,488,Jul,11,9:09,20220711_160926.WAV,empty
1587,488,Jul,11,9:09,20220711_160927.WAV,empty
1588,488,Jul,11,9:09,20220711_160928.WAV,empty
1589,488,Jul,11,9:09,20220711_160929.WAV,empty
1590,488,Jul,11,9:09,20220711_160930.WAV,empty
1591,488,Jul,11,9:09,20220711_160931.WAV,empty
1592,488,Jul,11,9:09,20220711_160932.WAV,empty
1593,488,Jul,11,9:09,20220711_160933.WAV,empty
1594,488,Jul,11,9:09,20220711_160934.WAV,empty
1595,488,Jul,11,9:09,20220711_160935.WAV,empty
1596,488,Jul,11,9:09,20220711_160936.WAV,empty
1597,488,Jul,11,9:09,20220711_160937.WAV,empty
1598,488,Jul,11,9:09,20220711_160938.WAV,empty
1599,488,Jul,11,9:09,20220711_160939.WAV,empty
1600,488,Jul,11,9:09,20220711_160940.WAV,empty
1601,488,Jul,11,9:09,20220711_160941.WAV,empty
1602,488,Jul,11,9:09,20220711_160942.WAV,empty
1603,488,Jul,11,9:09,20220711_160943.WAV,empty
1604,488,Jul,11,9:09,20220711_160944.WAV,empty
1605,488,Jul,11,9:09,20220711_160945.WAV,empty
1606,488,Jul,11,9:09,20220711_160946.WAV,empty
1607,488,Jul,11,9:09,20220711_160947.WAV,empty
1608,488,Jul,11,9:09,20220711_160948.WAV,empty
1609,488,Jul,11,9:09,20220711_160949.WAV,empty
1610,488,Jul,11,9:09,20220711_160950.WAV,empty
1611,488,Jul,11,9:09,20220711_160951.WAV,empty
1612,488,Jul,11,9:09,20220711_160952.WAV,empty
1613,488,Jul,11,9:09,20220711_160953.WAV,empty
1614,488,Jul,11,9:09,20220711_160954.WAV,empty
1615,488,Jul,11,9:09,20220711_160955.WAV,empty
1616,488,Jul,11,9:09,20220711_160956.WAV,empty
1617,488,Jul,11,9:09,20220711_160957.WAV,empty
1618,488,Jul,11,9:09,20220711_160958.WAV,empty
1619,488,Jul,11,9:09,20220711_160959.WAV,empty
1620,488,Jul,11,9:09,20220711_161000.WAV,empty
1621,488,Jul,11,9:10,20220711_161001.WAV,empty
1622,488,Jul,11,9:10,20220711_161002.WAV,empty
1623,488,Jul,11,9:10,20220711_161003.WAV,empty
1624,488,Jul,11,9:10,20220711_161004.WAV,empty
1625,488,Jul,11,9:10,20220711_161005.WAV,empty
1626,488,Jul,11,9:10,20220711_161006.WAV,empty
1627,488,Jul,11,9:10,20220711_161007.WAV,empty
1628,488,Jul,11,9:10,20220711_161008.WAV,empty
1629,488,Jul,11,9:10,20220711_161009.WAV,empty
1630,488,Jul,11,9:10,20220711_161010.WAV,empty
1631,488,Jul,11,9:10,20220711_161011.WAV,empty
1632,488,Jul,11,9:10,20220711_161012.WAV,empty
1633,488,Jul,11,9:10,20220711_161013.WAV,empty
1634,488,Jul,11,9:10,20220711_161014.WAV,empty
1635,488,Jul,11,9:10,20220711_161015.WAV,empty
1636,488,Jul,11,9:10,20220711_161016.WAV,empty
1637,488,Jul,11,9:10,20220711_161017.WAV,empty
1638,488,Jul,11,9:10,20220711_161018.WAV,empty
1639,488,Jul,11,9:10,20220711_161019.WAV,empty
1640,488,Jul,11,9:10,20220711_161020.WAV,empty
1641,488,Jul,11,9:10,20220711_161021.WAV,empty
1642,488,Jul,11,9:10,20220711_161022.WAV,empty
1643,488,Jul,11,9:10,20220711_161023.WAV,empty
1644,488,Jul,11,9:10,20220711_161024.WAV,empty
1645,488,Jul,11,9:10,20220711_161025.WAV,empty
1646,488,Jul,11,9:10,20220711_161026.WAV,empty
1647,488,Jul,11,9:10,20220711_161027.WAV,empty
1648,488,Jul,11,9:10,20220711_161028.WAV,empty
1649,488,Jul,11,9:10,20220711_161029.WAV,empty
1650,488,Jul,11,9:10,20220711_161030.WAV,empty
1651,488,Jul,11,9:10,20220711_161031.WAV,empty
1652,488,Jul,11,9:10,20220711_161032.WAV,empty
1653,488,Jul,11,9:10,20220711_161033.WAV,empty
1654,488,Jul,11,9:10,20220711_161034.WAV,empty
1655,488,Jul,11,9:10,20220711_161035.WAV,empty
1656,488,Jul,11,9:10,20220711_161036.WAV,empty
1657,488,Jul,11,9:10,20220711_161037.WAV,empty
1658,488,Jul,11,9:10,20220711_161038.WAV,empty
1659,488,Jul,11,9:10,20220711_161039.WAV,empty
1660,488,Jul,11,9:10,20220711_161040.WAV,empty
1661,488,Jul,11,9:10,20220711_161041.WAV,empty
1662,488,Jul,11,9:10,20220711_161042.WAV,empty
1663,488,Jul,11,9:10,20220711_161043.WAV,empty
1664,488,Jul,11,9:10,20220711_161044.WAV,empty
1665,488,Jul,11,9:10,20220711_161045.WAV,empty
1666,488,Jul,11,9:10,20220711_161046.WAV,empty
1667,488,Jul,11,9:10,20220711_161047.WAV,empty
1668,488,Jul,11,9:10,20220711_161048.WAV,empty
1669,488,Jul,11,9:10,20220711_161049.WAV,empty
1670,488,Jul,11,9:10,20220711_161050.WAV,empty
1671,488,Jul,11,9:10,20220711_161051.WAV,empty
1672,488,Jul,11,9:10,20220711_161052.WAV,empty
1673,488,Jul,11,9:10,20220711_161053.WAV,empty
1674,488,Jul,11,9:10,20220711_161054.WAV,empty
1675,488,Jul,11,9:10,20220711_161055.WAV,empty
1676,488,Jul,11,9:10,20220711_161056.WAV,empty
1677,488,Jul,11,9:10,20220711_161057.WAV,empty
1678,488,Jul,11,9:10,20220711_161058.WAV,empty
1679,488,Jul,11,9:10,20220711_161059.WAV,empty
1680,488,Jul,11,9:10,20220711_161100.WAV,empty
1681,488,Jul,11,9:11,20220711_161101.WAV,empty
1682,488,Jul,11,9:11,20220711_161102.WAV,empty
1683,488,Jul,11,9:11,20220711_161103.WAV,empty
1684,488,Jul,11,9:11,20220711_161104.WAV,empty
1685,488,Jul,11,9:11,20220711_161105.WAV,empty
1686,488,Jul,11,9:11,20220711_161106.WAV,empty
1687,488,Jul,11,9:11,20220711_161107.WAV,empty
1688,488,Jul,11,9:11,20220711_161108.WAV,empty
1689,488,Jul,11,9:11,20220711_161109.WAV,empty
1690,488,Jul,11,9:11,20220711_161110.WAV,empty
1691,488,Jul,11,9:11,20220711_161111.WAV,empty
1692,488,Jul,11,9:11,20220711_161112.WAV,empty
1693,488,Jul,11,9:11,20220711_161113.WAV,empty
1694,488,Jul,11,9:11,20220711_161114.WAV,empty
1695,488,Jul,11,9:11,20220711_161115.WAV,empty
1696,488,Jul,11,9:11,20220711_161116.WAV,empty
1697,488,Jul,11,9:11,20220711_161117.WAV,empty
1698,488,Jul,11,9:11,20220711_161118.WAV,empty
1699,488,Jul,11,9:11,20220711_161119.WAV,empty
1700,488,Jul,11,9:11,20220711_161120.WAV,empty
1701,488,Jul,11,9:11,20220711_161121.WAV,empty
1702,488,Jul,11,9:11,20220711_161122.WAV,empty
1703,488,Jul,11,9:11,20220711_161123.WAV,empty
1704,488,Jul,11,9:11,20220711_161124.WAV,empty
1705,488,Jul,11,9:11,20220711_161125.WAV,empty
1706,488,Jul,11,9:11,20220711_161126.WAV,empty
1707,488,Jul,11,9:11,20220711_161127.WAV,empty
1708,488,Jul,11,9:11,20220711_161128.WAV,empty
1709,488,Jul,11,9:11,20220711_161129.WAV,empty
1710,488,Jul,11,9:11,20220711_161130.WAV,empty
1711,488,Jul,11,9:11,20220711_161131.WAV,empty
1712,488,Jul,11,9:11,20220711_161132.WAV,empty
1713,488,Jul,11,9:11,20220711_161133.WAV,empty
1714,488,Jul,11,9:11,20220711_161134.WAV,empty
1715,525M,Jul,11,9:29,20220711_161135.WAV,full with data
1716,856M,Jul,11,9:59,20220711_163000.WAV,full with data
1717,856M,Jul,11,10:29,20220711_170000.WAV,full with data
1718,856M,Jul,11,10:59,20220711_173000.WAV,full with data
1719,856M,Jul,11,11:29,20220711_180000.WAV,full with data
1720,856M,Jul,11,11:59,20220711_183000.WAV,full with data
1721,856M,Jul,11,12:29,20220711_190000.WAV,full with data
1722,856M,Jul,11,12:59,20220711_193000.WAV,full with data
1723,856M,Jul,11,13:29,20220711_200000.WAV,full with data
1724,856M,Jul,11,13:59,20220711_203000.WAV,full with data
1725,856M,Jul,11,14:29,20220711_210000.WAV,full with data
1726,856M,Jul,11,14:59,20220711_213000.WAV,full with data
1727,856M,Jul,11,15:29,20220711_220000.WAV,full with data
1728,856M,Jul,11,15:59,20220711_223000.WAV,full with data
1729,856M,Jul,11,16:29,20220711_230000.WAV,full with data
1730,856M,Jul,11,16:59,20220711_233000.WAV,full with data
1731,856M,Jul,11,17:29,20220712_000000.WAV,full with data
1732,856M,Jul,11,17:59,20220712_003000.WAV,full with data
1733,856M,Jul,11,18:29,20220712_010000.WAV,full with data
1734,856M,Jul,11,18:59,20220712_013000.WAV,full with data
1735,856M,Jul,11,19:29,20220712_020000.WAV,full with data
1736,856M,Jul,11,19:59,20220712_023000.WAV,full with data
1737,856M,Jul,11,20:29,20220712_030000.WAV,full with data
1738,856M,Jul,11,20:59,20220712_033000.WAV,full with data
1739,856M,Jul,11,21:29,20220712_040000.WAV,full with data
1740,856M,Jul,11,21:59,20220712_043000.WAV,full with data
1741,856M,Jul,11,22:29,20220712_050000.WAV,full with data
1742,856M,Jul,11,22:59,20220712_053000.WAV,full with data
1743,856M,Jul,11,23:29,20220712_060000.WAV,full with data
1744,856M,Jul,11,23:59,20220712_063000.WAV,full with data
1745,856M,Jul,12,0:29,20220712_070000.WAV,full with data
1746,856M,Jul,12,0:59,20220712_073000.WAV,full with data
1747,856M,Jul,12,1:29,20220712_080000.WAV,full with data
1748,856M,Jul,12,1:59,20220712_083000.WAV,full with data
1749,856M,Jul,12,2:29,20220712_090000.WAV,full with data
1750,856M,Jul,12,2:59,20220712_093000.WAV,full with data
1751,856M,Jul,12,3:29,20220712_100000.WAV,full with data
1752,856M,Jul,12,3:59,20220712_103000.WAV,full with data
1753,856M,Jul,12,4:29,20220712_110000.WAV,full with data
1754,856M,Jul,12,4:59,20220712_113000.WAV,full with data
1755,856M,Jul,12,5:29,20220712_120000.WAV,full with data
1756,856M,Jul,12,5:59,20220712_123000.WAV,full with data
1757,856M,Jul,12,6:29,20220712_130000.WAV,full with data
1758,856M,Jul,12,6:59,20220712_133000.WAV,full with data
1759,856M,Jul,12,7:29,20220712_140000.WAV,full with data
1760,856M,Jul,12,7:59,20220712_143000.WAV,full with data
1761,856M,Jul,12,8:29,20220712_150000.WAV,full with data
1762,856M,Jul,12,8:59,20220712_153000.WAV,full with data
1763,856M,Jul,12,9:29,20220712_160000.WAV,full with data
1764,856M,Jul,12,9:59,20220712_163000.WAV,full with data
1765,856M,Jul,12,10:29,20220712_170000.WAV,full with data
1766,856M,Jul,12,10:59,20220712_173000.WAV,full with data
1767,856M,Jul,12,11:29,20220712_180000.WAV,full with data
1768,856M,Jul,12,11:59,20220712_183000.WAV,full with data
1769,386M,Jul,12,12:13,20220712_190000.WAV,full with data
